,session,term,classification1,classification2,filter,tab,"E(A,N)","E(P,N)","E(P,A)","J(A,N)","J(P,N)","J(P,A)","S(A,N)","S(P,N)","S(P,A)"
223,r_010_p,PMDB,Party,Informative,,photos_tab,10,4,9,0.25,0.8181818181818182,0.25,0.27949095,0.22106421,0.27905288
224,r_010_p,PMDB,Party,Informative,,videos_tab,6,7,2,0.6666666666666666,0.6666666666666666,0.8181818181818182,0.5000808,0.32732117,0.3209156
225,r_010_p,PMDB,Party,Informative,until_2019-03-22,top_tab,9,9,0,0.17647058823529413,0.17647058823529413,1.0,0.28876877,0.28876877,0.99981046
226,r_010_p,PMDB,Party,Informative,until_2019-03-22,most_recent_tab,0,0,0,1.0,1.0,1.0,0.9997317,0.9997317,0.9997256
227,r_010_p,PMDB,Party,Informative,until_2019-03-22,people_tab,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0
228,r_010_p,PMDB,Party,Informative,until_2019-03-22,photos_tab,9,8,2,0.42857142857142855,0.42857142857142855,1.0,0.21747456,0.29093874,0.8020543
229,r_010_p,PMDB,Party,Informative,until_2019-03-22,videos_tab,8,8,0,0.42857142857142855,0.42857142857142855,1.0,0.37004972,0.37004972,0.99975204
230,r_010_p,PMDB,Party,Informative,since_2019-03-22-until_2019-03-24,top_tab,10,10,0,0.1111111111111111,0.1111111111111111,1.0,0.23989794,0.23989794,0.99984574
231,r_010_p,PMDB,Party,Informative,since_2019-03-22-until_2019-03-24,most_recent_tab,0,0,0,1.0,1.0,1.0,0.99976075,0.99976075,0.99975526
232,r_010_p,PMDB,Party,Informative,since_2019-03-22-until_2019-03-24,people_tab,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0
233,r_010_p,PMDB,Party,Informative,since_2019-03-22-until_2019-03-24,photos_tab,8,8,2,0.5384615384615384,0.5384615384615384,1.0,0.28078535,0.2832376,0.84113365
235,r_010_p,PMDB,Party,Informative,since_2019-03-24,top_tab,10,10,0,0.25,0.25,1.0,0.017426133,0.017426133,0.99978787
237,r_010_p,PMDB,Party,Informative,since_2019-03-24,people_tab,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0
238,r_010_p,PMDB,Party,Informative,since_2019-03-24,photos_tab,10,10,0,0.3333333333333333,0.3333333333333333,1.0,0.2240332,0.2240332,0.9997818
239,r_010_p,PMDB,Party,Informative,since_2019-03-24,videos_tab,8,8,0,0.5384615384615384,0.5384615384615384,1.0,0.37548396,0.37548396,0.9998446
240,r_010_p,Moreira Franco,Politician,Informative,,top_tab,9,9,0,0.05263157894736842,0.05263157894736842,1.0,0.22802599,0.22802599,0.99981457
241,r_010_p,Moreira Franco,Politician,Informative,,most_recent_tab,0,0,0,1.0,1.0,1.0,0.9997873,0.9997873,0.99978244
242,r_010_p,Moreira Franco,Politician,Informative,,people_tab,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0
243,r_010_p,Moreira Franco,Politician,Informative,,photos_tab,10,10,0,0.17647058823529413,0.17647058823529413,1.0,0.20652467,0.20652467,0.99985176
244,r_010_p,Moreira Franco,Politician,Informative,,videos_tab,9,9,0,0.05263157894736842,0.05263157894736842,1.0,0.34249204,0.34249204,0.99972343
245,r_010_p,Moreira Franco,Politician,Informative,until_2019-03-22,top_tab,10,10,0,0.42857142857142855,0.42857142857142855,1.0,0.27408025,0.27408025,0.99982804
246,r_010_p,Moreira Franco,Politician,Informative,until_2019-03-22,most_recent_tab,0,0,0,1.0,1.0,1.0,0.9997141,0.9997141,0.9997075
247,r_010_p,Moreira Franco,Politician,Informative,until_2019-03-22,people_tab,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0
248,r_010_p,Moreira Franco,Politician,Informative,until_2019-03-22,photos_tab,10,10,4,0.25,0.25,1.0,0.22703269,0.21735582,0.7639705
249,r_010_p,Moreira Franco,Politician,Informative,until_2019-03-22,videos_tab,9,9,0,0.25,0.25,1.0,0.34560212,0.34560212,0.9997162
250,r_010_p,Moreira Franco,Politician,Informative,since_2019-03-22-until_2019-03-24,top_tab,9,9,0,0.42857142857142855,0.42857142857142855,1.0,0.402854,0.402854,0.9997512
251,r_010_p,Moreira Franco,Politician,Informative,since_2019-03-22-until_2019-03-24,most_recent_tab,0,0,0,1.0,1.0,1.0,0.9997179,0.9997179,0.99971145
252,r_010_p,Moreira Franco,Politician,Informative,since_2019-03-22-until_2019-03-24,people_tab,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0
253,r_010_p,Moreira Franco,Politician,Informative,since_2019-03-22-until_2019-03-24,photos_tab,9,9,0,0.5384615384615384,0.5384615384615384,1.0,0.38066757,0.38066757,0.9998005
254,r_010_p,Moreira Franco,Politician,Informative,since_2019-03-22-until_2019-03-24,videos_tab,9,9,0,0.42857142857142855,0.42857142857142855,1.0,0.32724077,0.32724077,0.99973017
255,r_010_p,Moreira Franco,Politician,Informative,since_2019-03-24,top_tab,10,10,0,0.05263157894736842,0.05263157894736842,1.0,0.13827868,0.13827868,0.9997452
256,r_010_p,Moreira Franco,Politician,Informative,since_2019-03-24,most_recent_tab,0,0,0,1.0,1.0,1.0,0.9997873,0.9997873,0.99978244
257,r_010_p,Moreira Franco,Politician,Informative,since_2019-03-24,people_tab,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0
258,r_010_p,Moreira Franco,Politician,Informative,since_2019-03-24,photos_tab,10,10,0,0.17647058823529413,0.17647058823529413,1.0,0.1965136,0.1965136,0.9998837
259,r_010_p,Moreira Franco,Politician,Informative,since_2019-03-24,videos_tab,9,9,7,0.5384615384615384,0.5384615384615384,0.6666666666666666,0.34860328,0.37226,0.5116767
260,r_010_p,Pezao,Politician,Informative,,top_tab,10,10,0,0.17647058823529413,0.17647058823529413,1.0,0.110034555,0.110034555,0.9997335
261,r_010_p,Pezao,Politician,Informative,,most_recent_tab,0,0,0,1.0,1.0,1.0,0.9997604,0.9997604,0.9997549
262,r_010_p,Pezao,Politician,Informative,,people_tab,0,0,0,1.0,1.0,1.0,0.9999632,0.9999632,0.99996233
263,r_010_p,Pezao,Politician,Informative,,photos_tab,10,10,8,0.1111111111111111,0.1111111111111111,0.6666666666666666,0.014135689,0.071394086,0.20020963
265,r_010_p,Pezao,Politician,Informative,until_2019-03-22,top_tab,10,10,0,0.1111111111111111,0.1111111111111111,1.0,0.16578779,0.16578779,0.9996711
266,r_010_p,Pezao,Politician,Informative,until_2019-03-22,most_recent_tab,0,0,0,1.0,1.0,1.0,0.9997495,0.9997495,0.99974376
267,r_010_p,Pezao,Politician,Informative,until_2019-03-22,people_tab,0,0,0,1.0,1.0,1.0,0.9999632,0.9999632,0.99996233
268,r_010_p,Pezao,Politician,Informative,until_2019-03-22,photos_tab,10,10,6,0.25,0.25,0.42857142857142855,0.15048821,0.1931104,0.4294628
269,r_010_p,Pezao,Politician,Informative,until_2019-03-22,videos_tab,10,9,10,0.17647058823529413,0.25,0.6666666666666666,0.0662221,0.15320851,0.11025761
270,r_010_p,Pezao,Politician,Informative,since_2019-03-22-until_2019-03-24,top_tab,10,9,4,0.1111111111111111,0.1111111111111111,1.0,0.09330022,0.19110192,0.5931289
271,r_010_p,Pezao,Politician,Informative,since_2019-03-22-until_2019-03-24,most_recent_tab,0,0,0,1.0,1.0,1.0,0.99973553,0.99973553,0.99972945
272,r_010_p,Pezao,Politician,Informative,since_2019-03-22-until_2019-03-24,people_tab,0,0,0,1.0,1.0,1.0,0.9999632,0.9999632,0.99996233
273,r_010_p,Pezao,Politician,Informative,since_2019-03-22-until_2019-03-24,photos_tab,5,5,0,0.6666666666666666,0.6666666666666666,1.0,0.44844276,0.44844276,0.99972486
274,r_010_p,Pezao,Politician,Informative,since_2019-03-22-until_2019-03-24,videos_tab,10,10,0,1.0,1.0,1.0,0.20057486,0.20057486,0.99979115
275,r_010_p,Pezao,Politician,Informative,since_2019-03-24,top_tab,9,9,0,0.3333333333333333,0.3333333333333333,1.0,0.17929277,0.17929277,0.9997779
276,r_010_p,Pezao,Politician,Informative,since_2019-03-24,most_recent_tab,0,0,0,1.0,1.0,1.0,0.9997604,0.9997604,0.9997549
277,r_010_p,Pezao,Politician,Informative,since_2019-03-24,people_tab,0,0,0,1.0,1.0,1.0,0.9999632,0.9999632,0.99996233
278,r_010_p,Pezao,Politician,Informative,since_2019-03-24,photos_tab,10,10,5,0.1111111111111111,0.1111111111111111,0.8181818181818182,0.026546776,0.016759753,0.39852974
279,r_010_p,Pezao,Politician,Informative,since_2019-03-24,videos_tab,10,10,0,0.42857142857142855,0.42857142857142855,1.0,0.089974105,0.089974105,0.9996969
280,r_010_p,Bretas,Politician,Informative,,top_tab,9,9,0,0.1111111111111111,0.1111111111111111,1.0,0.13855155,0.13855155,0.9997548
281,r_010_p,Bretas,Politician,Informative,,most_recent_tab,0,0,0,1.0,1.0,1.0,0.99979585,0.99979585,0.99979115
282,r_010_p,Bretas,Politician,Informative,,people_tab,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0
283,r_010_p,Bretas,Politician,Informative,,photos_tab,10,10,0,0.17647058823529413,0.17647058823529413,1.0,0.040980518,0.040980518,0.99962234
284,r_010_p,Bretas,Politician,Informative,,videos_tab,7,7,4,0.8181818181818182,0.6666666666666666,0.8181818181818182,0.14292917,0.23545118,0.3315837
285,r_010_p,Bretas,Politician,Informative,until_2019-03-22,top_tab,9,9,0,0.17647058823529413,0.17647058823529413,1.0,0.23393068,0.23393068,0.9997323
286,r_010_p,Bretas,Politician,Informative,until_2019-03-22,most_recent_tab,0,0,0,1.0,1.0,1.0,0.99977374,0.99977374,0.99976856
288,r_010_p,Bretas,Politician,Informative,until_2019-03-22,photos_tab,9,9,0,0.17647058823529413,0.17647058823529413,1.0,0.17172,0.17172,0.99971616
289,r_010_p,Bretas,Politician,Informative,until_2019-03-22,videos_tab,10,10,0,0.3333333333333333,0.3333333333333333,1.0,0.08283329,0.08283329,0.99982315
290,r_010_p,Bretas,Politician,Informative,since_2019-03-22-until_2019-03-24,top_tab,8,8,1,0.3333333333333333,0.42857142857142855,0.8181818181818182,0.2657258,0.2608209,0.8992014
291,r_010_p,Bretas,Politician,Informative,since_2019-03-22-until_2019-03-24,most_recent_tab,0,0,0,1.0,1.0,1.0,0.99974763,0.99974763,0.99974185
292,r_010_p,Bretas,Politician,Informative,since_2019-03-22-until_2019-03-24,people_tab,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0
293,r_010_p,Bretas,Politician,Informative,since_2019-03-22-until_2019-03-24,photos_tab,7,7,0,0.42857142857142855,0.42857142857142855,1.0,0.41107303,0.41107303,0.99976856
294,r_010_p,Bretas,Politician,Informative,since_2019-03-22-until_2019-03-24,videos_tab,9,9,2,0.5384615384615384,0.5384615384615384,1.0,0.24601766,0.2331356,0.83965355
295,r_010_p,Bretas,Politician,Informative,since_2019-03-24,top_tab,9,9,0,0.17647058823529413,0.17647058823529413,1.0,0.13616188,0.13616188,0.9997901
297,r_010_p,Bretas,Politician,Informative,since_2019-03-24,people_tab,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0
298,r_010_p,Bretas,Politician,Informative,since_2019-03-24,photos_tab,10,9,2,0.25,0.25,1.0,0.13038293,0.2357769,0.8119463
299,r_010_p,Bretas,Politician,Informative,since_2019-03-24,videos_tab,8,4,4,0.6666666666666666,1.0,0.6666666666666666,0.1294977,0.11932862,0.33031812
300,r_010_p,Coronel Lima,Politician,Informative,,top_tab,8,8,0,0.6666666666666666,0.6666666666666666,1.0,0.1806903,0.1806903,0.99971926
301,r_010_p,Coronel Lima,Politician,Informative,,most_recent_tab,0,0,0,1.0,1.0,1.0,0.9997164,0.9997164,0.9997099
303,r_010_p,Coronel Lima,Politician,Informative,,photos_tab,10,10,0,0.1111111111111111,0.1111111111111111,1.0,0.20589986,0.20589986,0.9997653
304,r_010_p,Coronel Lima,Politician,Informative,,videos_tab,9,9,0,0.17647058823529413,0.17647058823529413,1.0,0.30624744,0.30624744,0.9997203
305,r_010_p,Coronel Lima,Politician,Informative,until_2019-03-22,top_tab,9,9,0,0.3333333333333333,0.3333333333333333,1.0,0.23555526,0.23555526,0.99972945
306,r_010_p,Coronel Lima,Politician,Informative,until_2019-03-22,most_recent_tab,0,0,0,1.0,1.0,1.0,0.99974644,0.99974644,0.9997406
308,r_010_p,Coronel Lima,Politician,Informative,until_2019-03-22,photos_tab,10,10,4,0.1111111111111111,0.05263157894736842,0.6666666666666666,0.24805571,0.26076296,0.73871815
310,r_010_p,Coronel Lima,Politician,Informative,since_2019-03-22-until_2019-03-24,top_tab,9,9,2,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.36968794,0.35804802,0.82813036
312,r_010_p,Coronel Lima,Politician,Informative,since_2019-03-22-until_2019-03-24,people_tab,0,0,0,1.0,1.0,1.0,0.9999448,0.9999448,0.9999435
313,r_010_p,Coronel Lima,Politician,Informative,since_2019-03-22-until_2019-03-24,photos_tab,2,8,6,0.8181818181818182,0.42857142857142855,0.5384615384615384,0.24195737,0.25489956,0.5104345
315,r_010_p,Coronel Lima,Politician,Informative,since_2019-03-24,top_tab,8,8,0,0.42857142857142855,0.42857142857142855,1.0,0.27483696,0.27483696,0.99971926
316,r_010_p,Coronel Lima,Politician,Informative,since_2019-03-24,most_recent_tab,0,0,0,1.0,1.0,1.0,0.9997164,0.9997164,0.9997099
317,r_010_p,Coronel Lima,Politician,Informative,since_2019-03-24,people_tab,0,0,0,1.0,1.0,1.0,0.9999448,0.9999448,0.9999435
318,r_010_p,Coronel Lima,Politician,Informative,since_2019-03-24,photos_tab,10,10,4,0.05263157894736842,0.05263157894736842,0.8181818181818182,0.24572298,0.21853833,0.5065731
319,r_010_p,Coronel Lima,Politician,Informative,since_2019-03-24,videos_tab,10,10,0,0.1111111111111111,0.1111111111111111,1.0,0.24239239,0.24239239,0.99974155
320,r_010_p,Aecio,Politician,Informative,,top_tab,10,10,3,0.17647058823529413,0.1111111111111111,0.6666666666666666,0.06056264,0.05120194,0.73760664
322,r_010_p,Aecio,Politician,Informative,,people_tab,0,0,0,1.0,1.0,1.0,0.99995536,0.99995536,0.99995434
323,r_010_p,Aecio,Politician,Informative,,photos_tab,10,9,4,0.25,0.25,0.8181818181818182,0.06268802,0.037731826,0.43275264
324,r_010_p,Aecio,Politician,Informative,,videos_tab,9,10,7,0.25,0.1111111111111111,0.3333333333333333,0.05225998,0.030103445,0.30320537
325,r_010_p,Aecio,Politician,Informative,until_2019-03-22,top_tab,10,10,4,0.05263157894736842,0.17647058823529413,0.6666666666666666,0.17683789,0.16540799,0.29676014
328,r_010_p,Aecio,Politician,Informative,until_2019-03-22,photos_tab,9,9,3,0.17647058823529413,0.17647058823529413,1.0,0.24643406,0.26051044,0.75135344
329,r_010_p,Aecio,Politician,Informative,until_2019-03-22,videos_tab,10,10,6,0.3333333333333333,0.25,0.8181818181818182,0.14446683,0.15536055,0.49384972
330,r_010_p,Aecio,Politician,Informative,since_2019-03-22-until_2019-03-24,top_tab,10,10,2,0.1111111111111111,0.05263157894736842,0.8181818181818182,0.17026909,0.18134212,0.7152781
331,r_010_p,Aecio,Politician,Informative,since_2019-03-22-until_2019-03-24,most_recent_tab,0,0,0,1.0,1.0,1.0,0.9997426,0.9997426,0.9997367
332,r_010_p,Aecio,Politician,Informative,since_2019-03-22-until_2019-03-24,people_tab,0,0,0,1.0,1.0,1.0,0.99996847,0.99996847,0.99996775
334,r_010_p,Aecio,Politician,Informative,since_2019-03-22-until_2019-03-24,videos_tab,10,10,0,0.42857142857142855,0.42857142857142855,1.0,0.18073304,0.18073304,0.9998005
335,r_010_p,Aecio,Politician,Informative,since_2019-03-24,top_tab,9,10,6,0.17647058823529413,0.17647058823529413,1.0,0.1450703,0.051029354,0.3885084
337,r_010_p,Aecio,Politician,Informative,since_2019-03-24,people_tab,0,2,2,1.0,0.8181818181818182,0.8181818181818182,0.99996847,0.03461179,0.012498438
338,r_010_p,Aecio,Politician,Informative,since_2019-03-24,photos_tab,10,9,3,0.25,0.25,0.8181818181818182,0.057452887,0.17897502,0.68793786
339,r_010_p,Aecio,Politician,Informative,since_2019-03-24,videos_tab,10,10,2,0.17647058823529413,0.17647058823529413,1.0,0.058973283,0.04143268,0.40354872
340,r_010_p,Eduardo Cunha,Politician,Informative,,top_tab,10,10,5,0.17647058823529413,0.1111111111111111,0.8181818181818182,0.12872598,0.13441674,0.36660758
341,r_010_p,Eduardo Cunha,Politician,Informative,,most_recent_tab,0,0,0,1.0,1.0,1.0,0.99974763,0.99974763,0.99974185
342,r_010_p,Eduardo Cunha,Politician,Informative,,people_tab,0,0,0,1.0,1.0,1.0,0.9998959,0.9998959,0.9998935
343,r_010_p,Eduardo Cunha,Politician,Informative,,photos_tab,10,10,2,0.42857142857142855,0.42857142857142855,1.0,0.12491757,0.10775,0.81671107
344,r_010_p,Eduardo Cunha,Politician,Informative,,videos_tab,7,7,0,0.3333333333333333,0.3333333333333333,1.0,0.41974127,0.41974127,0.9998138
345,r_010_p,Eduardo Cunha,Politician,Informative,until_2019-03-22,top_tab,10,10,0,0.3333333333333333,0.3333333333333333,1.0,0.18088713,0.18088713,0.99977356
346,r_010_p,Eduardo Cunha,Politician,Informative,until_2019-03-22,most_recent_tab,0,0,0,1.0,1.0,1.0,0.99973226,0.99973226,0.9997261
348,r_010_p,Eduardo Cunha,Politician,Informative,until_2019-03-22,photos_tab,9,9,0,0.3333333333333333,0.3333333333333333,1.0,0.27212316,0.27212316,0.99972147
349,r_010_p,Eduardo Cunha,Politician,Informative,until_2019-03-22,videos_tab,10,10,4,0.17647058823529413,0.17647058823529413,1.0,0.14705934,0.1701013,0.64030826
350,r_010_p,Eduardo Cunha,Politician,Informative,since_2019-03-22-until_2019-03-24,top_tab,10,10,0,0.3333333333333333,0.3333333333333333,1.0,0.19094402,0.19094402,0.99972534
351,r_010_p,Eduardo Cunha,Politician,Informative,since_2019-03-22-until_2019-03-24,most_recent_tab,0,0,0,1.0,1.0,1.0,0.99973553,0.99973553,0.99972945
352,r_010_p,Eduardo Cunha,Politician,Informative,since_2019-03-22-until_2019-03-24,people_tab,0,0,0,1.0,1.0,1.0,0.99993753,0.99993753,0.9999361
353,r_010_p,Eduardo Cunha,Politician,Informative,since_2019-03-22-until_2019-03-24,photos_tab,5,5,0,0.6666666666666666,0.6666666666666666,1.0,0.5966813,0.5966813,0.99970275
355,r_010_p,Eduardo Cunha,Politician,Informative,since_2019-03-24,top_tab,10,10,0,0.17647058823529413,0.17647058823529413,1.0,0.11906792,0.11906792,0.9998138
356,r_010_p,Eduardo Cunha,Politician,Informative,since_2019-03-24,most_recent_tab,0,0,0,1.0,1.0,1.0,0.99974763,0.99974763,0.99974185
357,r_010_p,Eduardo Cunha,Politician,Informative,since_2019-03-24,people_tab,0,0,0,1.0,1.0,1.0,0.99993753,0.99993753,0.9999361
358,r_010_p,Eduardo Cunha,Politician,Informative,since_2019-03-24,photos_tab,10,10,2,0.5384615384615384,0.42857142857142855,0.8181818181818182,0.11886175,0.12213971,0.5741286
359,r_010_p,Eduardo Cunha,Politician,Informative,since_2019-03-24,videos_tab,9,9,0,0.25,0.25,1.0,0.32555115,0.32555115,0.9998005
360,r_010_p,Freixo e Paulo Teixeira,Politician,Informative,,top_tab,9,9,0,0.5384615384615384,0.5384615384615384,1.0,0.3025375,0.3025375,0.9997705
361,r_010_p,Freixo e Paulo Teixeira,Politician,Informative,,most_recent_tab,0,0,0,1.0,1.0,1.0,0.9997594,0.9997594,0.9997539
363,r_010_p,Freixo e Paulo Teixeira,Politician,Informative,,photos_tab,10,10,0,0.5384615384615384,0.5384615384615384,1.0,0.22916022,0.22916022,0.9997154
365,r_010_p,Freixo e Paulo Teixeira,Politician,Informative,until_2019-03-22,top_tab,9,9,0,0.42857142857142855,0.42857142857142855,1.0,0.40320182,0.40320182,0.99974656
366,r_010_p,Freixo e Paulo Teixeira,Politician,Informative,until_2019-03-22,most_recent_tab,0,0,0,1.0,1.0,1.0,0.99968505,0.99968505,0.99967784
368,r_010_p,Freixo e Paulo Teixeira,Politician,Informative,until_2019-03-22,photos_tab,7,7,0,0.5384615384615384,0.5384615384615384,1.0,0.31357482,0.31357482,0.9997986
370,r_010_p,Freixo e Paulo Teixeira,Politician,Informative,since_2019-03-22-until_2019-03-24,top_tab,8,8,0,0.3333333333333333,0.3333333333333333,1.0,0.40050784,0.40050784,0.9997625
371,r_010_p,Freixo e Paulo Teixeira,Politician,Informative,since_2019-03-22-until_2019-03-24,most_recent_tab,0,0,0,1.0,1.0,1.0,0.9998432,0.9998432,0.9998396
375,r_010_p,Freixo e Paulo Teixeira,Politician,Informative,since_2019-03-24,top_tab,10,10,2,0.17647058823529413,0.17647058823529413,1.0,0.2259273,0.21668679,0.8564398
376,r_010_p,Freixo e Paulo Teixeira,Politician,Informative,since_2019-03-24,most_recent_tab,0,0,0,1.0,1.0,1.0,0.9997594,0.9997594,0.9997539
378,r_010_p,Freixo e Paulo Teixeira,Politician,Informative,since_2019-03-24,photos_tab,2,2,0,0.8181818181818182,0.8181818181818182,1.0,0.34189415,0.34189415,0.9996314
380,r_010_p,Sarney,Politician,Informative,,top_tab,10,10,0,0.17647058823529413,0.17647058823529413,1.0,0.058737338,0.058737338,0.9998262
381,r_010_p,Sarney,Politician,Informative,,most_recent_tab,0,0,0,1.0,1.0,1.0,0.99974644,0.99974644,0.9997406
382,r_010_p,Sarney,Politician,Informative,,people_tab,0,0,0,1.0,1.0,1.0,0.9998045,0.9998045,0.9998
383,r_010_p,Sarney,Politician,Informative,,photos_tab,8,9,2,0.3333333333333333,0.3333333333333333,1.0,0.25261694,0.16525799,0.7068286
384,r_010_p,Sarney,Politician,Informative,,videos_tab,9,9,0,0.5384615384615384,0.5384615384615384,1.0,0.14057706,0.14057706,0.99970573
385,r_010_p,Sarney,Politician,Informative,until_2019-03-22,top_tab,9,9,0,0.5384615384615384,0.5384615384615384,1.0,0.3065713,0.3065713,0.99972945
386,r_010_p,Sarney,Politician,Informative,until_2019-03-22,most_recent_tab,0,0,0,1.0,1.0,1.0,0.99967897,0.99967897,0.99967164
387,r_010_p,Sarney,Politician,Informative,until_2019-03-22,people_tab,0,0,0,1.0,1.0,1.0,0.9998045,0.9998045,0.9998
388,r_010_p,Sarney,Politician,Informative,until_2019-03-22,photos_tab,8,8,0,0.42857142857142855,0.42857142857142855,1.0,0.34399372,0.34399372,0.999799
389,r_010_p,Sarney,Politician,Informative,until_2019-03-22,videos_tab,8,8,2,0.42857142857142855,0.42857142857142855,1.0,0.29912424,0.2996508,0.8406724
390,r_010_p,Sarney,Politician,Informative,since_2019-03-22-until_2019-03-24,top_tab,8,8,0,0.8181818181818182,0.8181818181818182,1.0,0.3600284,0.3600284,0.9997548
391,r_010_p,Sarney,Politician,Informative,since_2019-03-22-until_2019-03-24,most_recent_tab,0,0,0,1.0,1.0,1.0,0.99976534,0.99976534,0.99976
392,r_010_p,Sarney,Politician,Informative,since_2019-03-22-until_2019-03-24,people_tab,0,0,0,1.0,1.0,1.0,0.9998045,0.9998045,0.9998
393,r_010_p,Sarney,Politician,Informative,since_2019-03-22-until_2019-03-24,photos_tab,6,6,0,0.6666666666666666,0.6666666666666666,1.0,0.45005938,0.45005938,0.99969465
395,r_010_p,Sarney,Politician,Informative,since_2019-03-24,top_tab,10,10,0,0.17647058823529413,0.17647058823529413,1.0,0.13518128,0.13518128,0.99979424
396,r_010_p,Sarney,Politician,Informative,since_2019-03-24,most_recent_tab,0,0,0,1.0,1.0,1.0,0.99974644,0.99974644,0.9997406
397,r_010_p,Sarney,Politician,Informative,since_2019-03-24,people_tab,0,0,0,1.0,1.0,1.0,0.9998045,0.9998045,0.9998
398,r_010_p,Sarney,Politician,Informative,since_2019-03-24,photos_tab,10,10,0,0.25,0.25,1.0,0.05324322,0.05324322,0.9997305
